po_id,po_date,supplier_id,material_id,scheduled_delivery_date,actual_delivery_date,currency,po_value,actual_cost
101501,2025-06-17,SUP-030,MAT-208,2025-07-26,2025-08-01,EUR,13189.05,13053.59
101502,2025-04-17,SUP-030,MAT-210,2025-05-28,2025-05-24,USD,23488.42,26410.61
101503,2025-06-19,SUP-032,MAT-204,2025-07-31,2025-07-30,USD,18557.88,18487.59
101504,2024-12-29,SUP-001,MAT-205,2025-02-07,2025-02-09,USD,14434.96,15806.19
101505,2025-05-08,SUP-028,MAT-233,2025-06-02,2025-06-02,USD,24302.76,26160.68
101506,2025-02-17,SUP-036,MAT-222,2025-03-13,2025-03-16,EUR,2157.97,2247.6
101507,2024-11-02,SUP-001,MAT-204,2024-11-15,2024-11-16,USD,7119.49,6828.56
101508,2024-01-08,SUP-031,MAT-215,2024-02-12,2024-02-22,USD,16254.09,17864.16
101509,2024-06-18,SUP-029,MAT-237,2024-07-30,2024-08-06,USD,24552.28,25991.69
101510,2024-08-15,SUP-018,MAT-226,2024-09-17,2024-09-22,USD,2273.43,2392.28
101511,2024-08-02,SUP-020,MAT-215,2024-08-24,2024-08-17,USD,2149.24,1963.92
101512,2025-02-08,SUP-002,MAT-219,2025-03-22,2025-03-26,USD,7840.46,7826.09
101513,2024-06-09,SUP-024,MAT-208,2024-07-20,2024-07-19,EUR,12098.33,13216.04
101514,2025-04-15,SUP-032,MAT-205,2025-05-21,2025-05-21,USD,16152.54,16189.4
101515,2024-06-22,SUP-029,MAT-238,2024-07-02,2024-06-29,USD,23688.79,21119.81
101516,2024-10-29,SUP-001,MAT-208,2024-11-13,2024-11-08,USD,23210.56,23058.89
101517,2025-02-23,SUP-003,MAT-227,2025-03-25,2025-03-23,USD,3758.45,3232.99
101518,2024-05-06,SUP-001,MAT-202,2024-05-18,2024-05-15,EUR,7050.76,6284.74
101519,2025-05-29,SUP-035,MAT-226,2025-06-08,2025-06-20,USD,21082.34,21847.4
101520,2024-10-16,SUP-012,MAT-233,2024-11-12,2024-11-15,USD,13321.9,14886.97
101521,2024-11-07,SUP-029,MAT-229,2024-12-07,2024-12-07,USD,6144.36,6722.36
101522,2024-06-19,SUP-024,MAT-235,2024-07-28,2024-07-24,USD,2605.93,2909.47
101523,2025-01-25,SUP-035,MAT-219,2025-02-17,2025-02-17,USD,13314.87,13362.33
101524,2024-04-25,SUP-030,MAT-222,2024-05-19,2024-05-25,USD,24722.08,26616.95
101525,2024-05-29,SUP-037,MAT-216,2024-06-16,2024-06-14,USD,5839.71,6753.76
101526,2024-03-03,SUP-035,MAT-209,2024-03-28,2024-03-29,EUR,2849.58,2944.68
101527,2025-05-04,SUP-032,MAT-217,2025-05-13,2025-05-12,USD,5580.88,6047.61
101528,2024-05-11,SUP-028,MAT-205,2024-05-23,2024-05-27,USD,6711.64,6886.91
101529,2024-10-17,SUP-039,MAT-220,2024-11-03,2024-10-30,EUR,4863.12,5791.1
101530,2025-01-05,SUP-034,MAT-209,2025-02-14,2025-02-15,USD,5631.61,5718.72
101531,2024-12-28,SUP-012,MAT-225,2025-01-21,2025-01-18,USD,20125.28,23526.45
101532,2024-10-22,SUP-035,MAT-236,2024-10-31,2024-10-30,USD,19910.48,22028.66
101533,2025-04-17,SUP-037,MAT-216,2025-04-30,2025-05-01,USD,4333.96,4516.32
101534,2024-06-05,SUP-013,MAT-216,2024-07-07,2024-07-06,USD,6236.47,6636.88
101535,2024-06-21,SUP-017,MAT-210,2024-07-21,2024-07-29,USD,17822.0,15629.43
101536,2024-10-17,SUP-015,MAT-220,2024-11-19,2024-11-25,USD,20999.06,22488.13
101537,2024-04-12,SUP-025,MAT-235,2024-05-10,2024-05-07,USD,18049.71,17890.69
101538,2025-03-14,SUP-005,MAT-232,2025-03-29,2025-04-02,USD,21770.86,21575.72
101539,2024-10-31,SUP-033,MAT-216,2024-11-12,2024-11-12,USD,3595.17,3840.59
101540,2025-03-17,SUP-027,MAT-210,2025-04-26,2025-04-27,USD,18988.44,21281.82
101541,2025-03-23,SUP-022,MAT-232,2025-04-08,2025-04-08,EUR,9114.86,9480.88
101542,2024-12-22,SUP-034,MAT-214,2025-01-01,2024-12-30,USD,18794.54,19617.35
101543,2025-04-14,SUP-004,MAT-236,2025-05-17,2025-05-13,USD,3367.05,3454.7
101544,2024-06-22,SUP-016,MAT-207,2024-06-30,2024-07-02,USD,24020.05,25448.23
101545,2024-01-28,SUP-035,MAT-222,2024-03-10,2024-03-06,EUR,16452.35,14851.52
101546,2024-06-19,SUP-023,MAT-234,2024-07-17,2024-07-17,USD,18530.42,19269.48
101547,2025-03-09,SUP-018,MAT-224,2025-04-02,2025-04-01,USD,15659.01,16495.53
101548,2025-04-12,SUP-038,MAT-228,2025-05-26,2025-05-29,USD,15956.85,17218.3
101549,2024-05-30,SUP-028,MAT-218,2024-07-02,2024-07-07,USD,6777.64,7696.11
101550,2024-12-28,SUP-012,MAT-237,2025-01-19,2025-01-26,USD,11544.93,11940.48
101551,2024-02-28,SUP-007,MAT-228,2024-03-22,2024-03-23,EUR,14706.92,15950.21
101552,2024-12-06,SUP-010,MAT-207,2025-01-09,2025-01-10,EUR,12524.69,13145.83
101553,2024-06-11,SUP-034,MAT-201,2024-07-05,2024-07-07,USD,15277.51,16313.13
101554,2024-08-19,SUP-018,MAT-220,2024-09-22,2024-09-23,EUR,14542.97,14911.15
101555,2024-03-07,SUP-001,MAT-207,2024-04-16,2024-04-19,EUR,9566.86,11275.18
101556,2024-04-29,SUP-038,MAT-200,2024-05-15,2024-05-13,USD,9196.07,8792.87
101557,2024-07-23,SUP-031,MAT-213,2024-08-26,2024-08-27,USD,8453.78,9250.39
101558,2024-05-11,SUP-037,MAT-212,2024-06-01,2024-06-18,USD,2530.43,2864.91
101559,2024-09-22,SUP-034,MAT-239,2024-10-18,2024-10-21,USD,20812.29,21519.28
101560,2025-04-22,SUP-010,MAT-238,2025-05-13,2025-05-13,EUR,12583.3,12560.7
101561,2025-05-19,SUP-016,MAT-217,2025-06-12,2025-06-13,USD,11334.85,12114.92
101562,2025-05-18,SUP-023,MAT-219,2025-06-18,2025-06-19,USD,2678.43,2672.83
101563,2025-04-23,SUP-031,MAT-226,2025-05-18,2025-05-19,USD,8510.3,8963.57
101564,2025-01-28,SUP-016,MAT-221,2025-02-20,2025-02-19,EUR,14997.09,15684.87
101565,2025-02-15,SUP-001,MAT-238,2025-03-12,2025-03-16,EUR,18436.89,18894.2
101566,2024-01-01,SUP-018,MAT-214,2024-01-21,2024-01-25,USD,5297.76,6495.08
101567,2024-02-23,SUP-034,MAT-236,2024-04-06,2024-04-13,USD,15730.0,16554.11
101568,2024-08-09,SUP-003,MAT-214,2024-09-20,2024-09-21,USD,11878.23,11932.27
101569,2024-09-03,SUP-005,MAT-224,2024-10-13,2024-10-14,USD,5618.37,5226.08
101570,2024-06-18,SUP-034,MAT-227,2024-07-31,2024-08-01,EUR,6278.0,6456.35
101571,2024-06-29,SUP-019,MAT-205,2024-07-08,2024-07-04,EUR,2778.71,3185.2
101572,2024-07-31,SUP-006,MAT-223,2024-08-08,2024-08-15,USD,13219.29,13286.14
101573,2025-06-18,SUP-008,MAT-228,2025-07-15,2025-07-14,USD,5451.35,6327.73
101574,2024-07-31,SUP-031,MAT-229,2024-08-17,2024-08-17,USD,9918.31,10281.24
101575,2025-05-15,SUP-037,MAT-229,2025-05-24,2025-05-23,USD,22865.22,22896.4
101576,2024-03-09,SUP-023,MAT-225,2024-03-24,2024-03-24,USD,15030.78,16184.49
101577,2025-05-14,SUP-001,MAT-204,2025-06-27,2025-06-28,USD,6892.87,6381.96
101578,2024-12-17,SUP-008,MAT-226,2024-12-25,2024-12-17,USD,8775.34,9553.2
101579,2025-04-03,SUP-012,MAT-222,2025-05-08,2025-05-10,EUR,11990.01,12188.16
101580,2024-06-12,SUP-037,MAT-235,2024-07-26,2024-07-23,USD,16473.67,13996.57
101581,2025-02-13,SUP-019,MAT-223,2025-03-12,2025-03-09,USD,16031.63,15612.14
101582,2025-02-07,SUP-019,MAT-228,2025-03-22,2025-04-03,USD,3530.64,3247.88
101583,2025-01-23,SUP-007,MAT-237,2025-02-25,2025-02-26,EUR,5135.74,5376.95
101584,2024-12-15,SUP-037,MAT-215,2024-12-26,2024-12-28,USD,22886.13,21523.53
101585,2024-10-15,SUP-006,MAT-210,2024-11-23,2024-11-22,USD,16147.85,18773.98
101586,2025-05-02,SUP-017,MAT-225,2025-05-23,2025-05-25,USD,15008.28,14924.42
101587,2024-11-14,SUP-006,MAT-235,2024-12-15,2024-12-16,USD,20985.68,20318.54
101588,2025-01-02,SUP-021,MAT-219,2025-01-25,2025-01-25,EUR,3183.6,3045.09
101589,2024-09-19,SUP-011,MAT-221,2024-09-28,2024-09-25,USD,20866.06,22244.24
101590,2024-02-24,SUP-039,MAT-200,2024-03-07,2024-03-07,USD,4597.65,4576.86
101591,2024-10-03,SUP-037,MAT-238,2024-10-31,2024-11-05,USD,12644.6,11033.62
101592,2025-04-09,SUP-031,MAT-202,2025-04-30,2025-05-05,USD,23594.8,20196.8
101593,2024-03-29,SUP-025,MAT-230,2024-05-11,2024-05-13,USD,13430.33,14091.17
101594,2025-04-14,SUP-013,MAT-218,2025-05-03,2025-05-04,EUR,22996.09,18289.48
101595,2024-05-13,SUP-007,MAT-224,2024-06-13,2024-06-14,EUR,19226.31,20477.23
101596,2024-03-14,SUP-022,MAT-217,2024-04-04,2024-04-08,USD,9402.32,10374.88
101597,2024-05-08,SUP-024,MAT-205,2024-06-01,2024-06-01,USD,6465.01,6266.07
101598,2025-06-08,SUP-016,MAT-210,2025-06-22,2025-06-22,USD,6766.56,7880.02
101599,2024-07-05,SUP-025,MAT-209,2024-08-09,,USD,15097.44,16471.2
101600,2025-04-24,SUP-033,MAT-230,2025-06-05,2025-06-08,USD,8340.9,8576.16
101601,2024-09-12,SUP-010,MAT-218,2024-10-14,2024-10-20,USD,13208.91,15089.65
101602,2024-09-01,SUP-009,MAT-240,2024-09-22,2024-09-29,USD,13527.76,12830.38
101603,2024-08-30,SUP-033,MAT-230,2024-10-10,2024-10-11,USD,7405.29,7979.81
101604,2024-06-18,SUP-012,MAT-230,2024-08-01,2024-08-12,USD,9319.3,9293.29
101605,2025-05-16,SUP-017,MAT-225,2025-05-27,2025-06-06,USD,13831.03,14431.13
101606,2024-12-26,SUP-017,MAT-205,2025-02-08,2025-02-05,USD,23981.57,23885.54
101607,2024-03-30,SUP-021,MAT-221,2024-05-06,2024-05-05,USD,8993.22,9878.44
101608,2025-05-30,SUP-009,MAT-240,2025-07-04,2025-07-17,USD,24840.45,25638.79
101609,2024-08-24,SUP-017,MAT-212,2024-09-26,2024-09-30,EUR,18218.71,20075.05
101610,2024-01-12,SUP-032,MAT-202,2024-02-04,2024-02-10,USD,24486.87,26130.21
101611,2024-05-16,SUP-036,MAT-206,2024-06-10,2024-06-13,USD,7031.89,7230.09
101612,2025-06-17,SUP-036,MAT-209,2025-06-26,2025-06-29,USD,9207.32,9174.45
101613,2025-06-14,SUP-008,MAT-224,2025-06-29,2025-06-29,EUR,7177.83,7622.94
101614,2024-06-07,SUP-035,MAT-239,2024-06-30,2024-07-07,USD,23272.77,21674.41
101615,2024-10-03,SUP-027,MAT-216,2024-11-02,2024-11-06,USD,15761.31,18612.7
101616,2024-10-24,SUP-013,MAT-204,2024-11-10,2024-11-16,EUR,6419.26,5222.5
101617,2024-11-22,SUP-015,MAT-229,2024-12-08,2024-12-16,USD,12672.78,13678.33
101618,2024-12-20,SUP-025,MAT-202,2025-01-16,2025-01-13,USD,13126.76,14463.17
101619,2025-06-09,SUP-013,MAT-239,2025-06-27,2025-06-28,USD,9041.69,7917.87
101620,2024-05-30,SUP-001,MAT-228,2024-06-21,2024-06-22,USD,14722.8,15050.11
101621,2025-01-11,SUP-031,MAT-238,2025-01-29,2025-02-02,EUR,10113.93,12148.61
101622,2024-05-08,SUP-019,MAT-231,2024-05-28,2024-05-29,USD,20627.17,19932.78
101623,2024-10-07,SUP-020,MAT-214,2024-10-21,2024-10-21,USD,14819.64,14530.21
101624,2024-11-19,SUP-007,MAT-214,2024-12-27,2025-01-03,EUR,9564.79,9707.83
101625,2024-07-18,SUP-004,MAT-224,2024-08-21,2024-08-18,EUR,9485.68,9656.73
101626,2024-08-22,SUP-032,MAT-239,2024-10-02,2024-10-06,USD,9646.58,9758.03
101627,2025-02-27,SUP-016,MAT-222,2025-03-08,2025-03-13,USD,24643.79,23139.87
101628,2024-12-22,SUP-003,MAT-204,2025-01-29,2025-02-02,USD,16216.86,16692.03
101629,2024-08-11,SUP-036,MAT-216,2024-08-29,2024-08-21,USD,14838.01,16344.75
101630,2024-06-20,SUP-022,MAT-215,2024-07-08,2024-07-07,USD,16133.08,16279.43
101631,2025-02-18,SUP-029,MAT-238,2025-03-06,2025-03-08,EUR,8760.38,8415.2
101632,2024-07-24,SUP-024,MAT-235,2024-08-15,2024-08-14,EUR,21161.73,20164.78
101633,2024-04-19,SUP-003,MAT-210,2024-05-07,2024-05-03,USD,19901.0,20475.83
101634,2024-02-21,SUP-002,MAT-221,2024-03-12,2024-03-22,EUR,3283.4,3451.41
101635,2024-01-13,SUP-016,MAT-215,2024-02-17,2024-02-12,USD,6216.44,6171.88
101636,2024-08-11,SUP-010,MAT-215,2024-09-22,2024-09-19,USD,19595.11,20366.48
101637,2024-06-21,SUP-011,MAT-207,2024-07-03,2024-07-07,USD,12934.12,13726.27
101638,2025-06-25,SUP-027,MAT-209,2025-07-07,2025-07-06,USD,4129.09,4112.25
101639,2025-01-28,SUP-010,MAT-233,2025-02-21,2025-02-26,USD,13423.74,13634.6
101640,2025-01-02,SUP-036,MAT-208,2025-01-27,2025-01-21,USD,4461.78,4734.24
101641,2025-06-27,SUP-003,MAT-216,2025-08-07,2025-08-03,USD,6375.66,6858.6
101642,2024-02-06,SUP-036,MAT-200,2024-02-19,2024-02-19,USD,14378.56,16016.79
101643,2024-04-21,SUP-007,MAT-212,2024-04-28,2024-05-05,USD,24362.41,28171.29
101644,2024-10-29,SUP-026,MAT-202,2024-11-24,2024-11-23,USD,20047.04,20376.26
101645,2025-03-20,SUP-014,MAT-232,2025-04-08,2025-04-02,EUR,14217.24,12639.73
101646,2024-06-17,SUP-020,MAT-236,2024-07-05,2024-07-01,USD,12010.91,12713.37
101647,2024-11-25,SUP-029,MAT-228,2024-12-06,2024-12-16,EUR,14277.5,13557.14
101648,2024-09-04,SUP-021,MAT-225,2024-09-13,2024-09-10,USD,19616.91,16918.65
101649,2024-09-15,SUP-005,MAT-202,2024-10-06,2024-10-07,EUR,18078.82,17882.04
101650,2025-05-25,SUP-009,MAT-238,2025-07-05,2025-07-08,USD,14535.79,15615.17
101651,2025-05-15,SUP-037,MAT-206,2025-06-25,2025-06-20,USD,14919.11,16609.83
101652,2024-12-24,SUP-005,MAT-225,2025-01-09,2025-01-06,EUR,19775.14,20808.71
101653,2024-10-27,SUP-021,MAT-216,2024-11-14,2024-11-22,USD,17937.08,18101.39
101654,2024-10-16,SUP-010,MAT-239,2024-11-27,2024-12-01,USD,24168.75,24950.88
101655,2024-10-29,SUP-031,MAT-216,2024-12-12,2024-12-12,EUR,17682.14,18269.45
101656,2024-04-24,SUP-020,MAT-231,2024-06-07,2024-06-06,USD,15899.61,14599.7
101657,2024-01-21,SUP-014,MAT-234,2024-02-05,2024-02-06,USD,5874.48,5479.58
101658,2024-05-24,SUP-007,MAT-211,2024-06-12,2024-06-16,USD,18522.97,17719.09
101659,2024-12-07,SUP-031,MAT-235,2025-01-15,2025-01-15,USD,18541.52,19529.06
101660,2024-08-24,SUP-030,MAT-220,2024-10-02,2024-09-30,USD,6195.43,6146.47
101661,2025-02-28,SUP-037,MAT-223,2025-04-07,2025-04-09,USD,9415.43,9900.95
101662,2024-08-31,SUP-018,MAT-209,2024-09-25,2024-09-24,USD,9174.9,9135.84
101663,2024-11-15,SUP-005,MAT-214,2024-12-07,2024-12-16,USD,19363.04,19919.73
101664,2024-11-05,SUP-010,MAT-228,2024-12-13,2024-12-13,USD,23345.02,28101.9
101665,2025-03-17,SUP-015,MAT-220,2025-04-22,2025-04-21,USD,6202.9,5523.57
101666,2025-01-08,SUP-024,MAT-215,2025-02-06,2025-02-08,USD,7696.99,8349.16
101667,2024-11-18,SUP-027,MAT-220,2024-12-12,2024-12-01,EUR,19410.84,20193.2
101668,2025-01-08,SUP-037,MAT-208,2025-02-10,2025-02-18,USD,6311.26,5890.61
101669,2025-01-18,SUP-038,MAT-210,2025-02-19,2025-02-21,EUR,16546.21,17042.61
101670,2024-01-17,SUP-028,MAT-203,2024-01-27,2024-01-23,USD,6977.52,7468.38
101671,2024-06-03,SUP-020,MAT-200,2024-06-29,2024-07-05,USD,22266.03,21993.08
101672,2025-05-04,SUP-038,MAT-231,2025-06-04,2025-06-03,USD,11008.84,11291.2
101673,2024-03-24,SUP-027,MAT-211,2024-04-18,2024-04-26,USD,13948.59,15266.99
101674,2024-05-05,SUP-023,MAT-211,2024-06-14,2024-06-13,USD,21395.5,22562.16
101675,2024-11-05,SUP-017,MAT-237,2024-12-14,2024-12-21,USD,3986.87,4625.41
101676,2025-05-16,SUP-020,MAT-204,2025-06-01,2025-06-09,USD,20996.62,19003.33
101677,2025-02-04,SUP-025,MAT-201,2025-03-20,2025-03-22,EUR,22272.59,21811.55
101678,2024-05-16,SUP-012,MAT-201,2024-06-13,2024-06-15,USD,9539.18,10190.57
101679,2024-10-26,SUP-023,MAT-223,2024-11-17,2024-11-18,USD,17918.79,18725.64
101680,2025-01-16,SUP-001,MAT-201,2025-02-04,2025-02-04,USD,17908.2,20427.76
101681,2024-04-07,SUP-038,MAT-219,2024-04-19,2024-04-23,USD,6882.98,7236.8
101682,2024-12-30,SUP-007,MAT-215,2025-01-13,2025-01-17,USD,6971.21,6053.5
101683,2025-03-17,SUP-025,MAT-219,2025-04-11,2025-04-12,USD,14643.34,15605.89
101684,2024-08-03,SUP-001,MAT-223,2024-09-11,2024-09-17,USD,16411.75,17991.38
101685,2024-04-06,SUP-007,MAT-207,2024-04-25,2024-04-18,USD,13882.29,15005.44
101686,2024-06-27,SUP-006,MAT-236,2024-07-29,2024-07-21,USD,10392.07,11296.08
101687,2024-08-15,SUP-021,MAT-219,2024-09-12,2024-09-11,USD,6484.29,6336.29
101688,2024-02-01,SUP-039,MAT-228,2024-03-02,2024-03-08,USD,16681.25,18719.23
101689,2025-04-16,SUP-038,MAT-201,2025-04-28,2025-04-21,EUR,4320.51,4438.48
101690,2024-11-06,SUP-015,MAT-221,2024-12-14,2024-12-10,USD,15956.58,15791.4
101691,2024-04-21,SUP-029,MAT-203,2024-05-30,2024-05-28,USD,23393.33,25209.22
101692,2025-06-01,SUP-014,MAT-235,2025-07-08,2025-07-03,EUR,14260.34,14849.71
101693,2024-06-14,SUP-011,MAT-203,2024-07-26,2024-08-04,USD,5134.85,5350.39
101694,2025-06-25,SUP-017,MAT-236,2025-07-29,2025-08-05,USD,11682.57,12615.64
101695,2025-06-07,SUP-033,MAT-235,2025-06-30,2025-06-25,USD,19902.88,18305.4
101696,2025-04-07,SUP-036,MAT-233,2025-05-03,2025-05-01,USD,14282.17,14972.85
101697,2024-09-28,SUP-027,MAT-240,2024-10-23,2024-10-26,USD,24290.68,23150.54
101698,2025-05-27,SUP-001,MAT-201,2025-07-04,2025-06-28,USD,5333.7,5350.05
101699,2024-05-23,SUP-017,MAT-211,2024-05-30,2024-05-31,USD,15936.16,14432.56
101700,2025-02-22,SUP-006,MAT-222,2025-04-01,2025-04-04,USD,3281.27,3492.92
101701,2024-01-03,SUP-004,MAT-205,2024-02-05,2024-02-10,EUR,14947.42,17449.58
101702,2025-05-13,SUP-030,MAT-225,2025-06-01,2025-06-01,USD,5242.75,4629.1
101703,2024-10-04,SUP-002,MAT-210,2024-11-09,2024-11-09,USD,7503.43,8537.94
101704,2024-10-03,SUP-001,MAT-223,2024-10-14,2024-10-13,USD,2212.22,2110.05
101705,2025-04-19,SUP-040,MAT-219,2025-05-17,2025-05-20,USD,19645.51,17927.04
101706,2024-03-30,SUP-013,MAT-225,2024-05-08,2024-05-10,USD,10066.93,10006.29
101707,2024-05-19,SUP-026,MAT-211,2024-06-11,2024-06-10,USD,22726.45,21656.29
101708,2025-04-26,SUP-005,MAT-220,2025-05-13,2025-05-18,USD,5353.09,6306.3
101709,2024-11-27,SUP-009,MAT-216,2025-01-08,2025-01-13,USD,15212.53,14268.75
101710,2024-04-05,SUP-001,MAT-216,2024-05-10,2024-05-06,USD,12710.53,13659.96
101711,2024-01-27,SUP-011,MAT-212,2024-02-17,2024-02-21,USD,20314.32,21624.64
101712,2024-01-19,SUP-025,MAT-206,2024-02-15,2024-02-16,EUR,6544.91,7022.67
101713,2024-01-02,SUP-012,MAT-210,2024-02-12,2024-02-05,USD,10725.86,12076.68
101714,2024-01-14,SUP-032,MAT-225,2024-02-19,2024-02-18,USD,13448.93,13290.58
101715,2024-10-30,SUP-029,MAT-223,2024-11-15,2024-11-16,EUR,5983.98,6150.95
101716,2025-06-21,SUP-035,MAT-220,2025-06-28,2025-07-03,EUR,2182.44,2153.51
101717,2024-03-01,SUP-014,MAT-234,2024-03-31,2024-04-01,USD,20763.89,21574.02
101718,2024-04-18,SUP-016,MAT-224,2024-05-26,2024-06-04,USD,19239.57,18040.6
101719,2025-06-18,SUP-031,MAT-224,2025-07-02,2025-07-01,USD,19378.82,22000.46
101720,2024-03-30,SUP-018,MAT-220,2024-05-10,2024-05-02,USD,17361.93,18431.09
101721,2024-12-18,SUP-037,MAT-218,2025-01-04,2025-01-07,EUR,2964.61,2915.16
101722,2025-03-04,SUP-023,MAT-200,2025-03-19,2025-03-18,USD,20260.0,20812.92
101723,2024-09-26,SUP-022,MAT-218,2024-10-23,2024-10-26,EUR,17986.86,18547.39
101724,2025-03-30,SUP-006,MAT-236,2025-04-06,2025-04-04,USD,13966.93,12458.71
101725,2024-08-27,SUP-002,MAT-204,2024-09-29,2024-09-30,USD,5503.87,5346.6
101726,2024-10-21,SUP-025,MAT-234,2024-11-02,2024-10-31,EUR,2120.97,2180.45
101727,2024-02-24,SUP-034,MAT-234,2024-04-04,2024-04-08,USD,15263.49,13699.53
101728,2024-07-07,SUP-022,MAT-233,2024-08-03,2024-07-31,EUR,8403.81,8012.14
101729,2025-01-29,SUP-023,MAT-205,2025-02-19,2025-02-19,EUR,7742.59,6462.69
101730,2024-08-08,SUP-003,MAT-222,2024-09-04,2024-09-08,USD,6725.57,6146.56
101731,2025-06-12,SUP-006,MAT-216,2025-07-13,2025-07-21,USD,15549.93,14876.07
101732,2025-06-09,SUP-031,MAT-200,2025-07-11,2025-07-18,USD,2396.11,2160.04
101733,2024-10-31,SUP-012,MAT-236,2024-11-22,2024-11-20,USD,21485.78,20669.04
101734,2025-02-10,SUP-029,MAT-213,2025-03-04,2025-03-04,USD,21762.63,25356.53
101735,2024-11-06,SUP-011,MAT-208,2024-12-08,2024-12-12,EUR,5946.8,6852.8
101736,2025-01-29,SUP-009,MAT-238,2025-02-06,2025-02-08,USD,8432.46,8125.78
101737,2024-04-19,SUP-028,MAT-208,2024-05-18,,USD,12683.8,12996.87
101738,2025-01-29,SUP-040,MAT-223,2025-02-14,2025-02-15,USD,7040.32,7167.5
101739,2024-04-20,SUP-025,MAT-233,2024-05-16,2024-05-19,EUR,7194.02,7303.94
101740,2024-08-29,SUP-017,MAT-210,2024-09-14,2024-09-14,USD,17026.7,19871.48
101741,2024-01-11,SUP-037,MAT-231,2024-02-14,2024-02-18,USD,18620.6,17999.7
101742,2024-01-15,SUP-027,MAT-205,2024-02-04,2024-02-06,USD,22344.69,24493.77
101743,2025-01-22,SUP-018,MAT-234,2025-02-19,2025-02-19,EUR,6393.75,6029.76
101744,2024-08-24,SUP-035,MAT-226,2024-09-11,2024-09-15,USD,2664.22,2675.38
101745,2025-03-04,SUP-009,MAT-235,2025-03-12,2025-03-12,USD,15955.4,17973.34
101746,2025-01-15,SUP-034,MAT-208,2025-01-22,2025-01-23,USD,15287.23,15942.41
101747,2024-11-27,SUP-008,MAT-215,2025-01-02,2025-01-04,USD,17260.52,17541.87
101748,2024-04-15,SUP-010,MAT-204,2024-04-23,2024-05-10,EUR,3270.8,3101.02
101749,2024-02-18,SUP-018,MAT-233,2024-02-28,2024-02-29,EUR,14778.78,15784.6
101750,2024-03-03,SUP-025,MAT-232,2024-04-12,2024-04-15,USD,6502.15,7814.26
101751,2024-02-20,SUP-022,MAT-218,2024-03-16,2024-03-19,USD,22109.23,24073.39
101752,2024-05-30,SUP-010,MAT-223,2024-07-04,2024-07-06,USD,5323.4,5071.39
101753,2024-07-03,SUP-015,MAT-230,2024-07-20,2024-07-25,USD,22676.9,23507.6
101754,2024-12-21,SUP-025,MAT-240,2025-01-12,2025-01-14,USD,23444.63,25113.04
101755,2025-01-02,SUP-030,MAT-206,2025-01-23,2025-01-25,USD,17117.66,18905.09
101756,2024-10-27,SUP-008,MAT-214,2024-11-19,2024-11-15,USD,7841.73,9307.13
101757,2025-03-19,SUP-009,MAT-215,2025-03-27,2025-03-26,EUR,10138.11,10569.83
101758,2025-01-14,SUP-033,MAT-214,2025-02-08,2025-02-08,USD,7957.55,8033.08
101759,2024-12-20,SUP-017,MAT-221,2025-01-21,2025-01-28,USD,4075.41,4115.25
101760,2024-02-16,SUP-021,MAT-200,2024-03-11,2024-03-13,USD,17600.71,17865.2
101761,2024-02-16,SUP-027,MAT-239,2024-03-15,2024-03-17,USD,9036.18,9467.37
101762,2024-10-23,SUP-013,MAT-234,2024-12-03,2024-12-06,USD,8326.4,8434.22
101763,2024-08-15,SUP-001,MAT-206,2024-08-27,2024-08-27,USD,3396.75,3527.16
101764,2024-04-13,SUP-035,MAT-234,2024-04-23,2024-04-25,USD,10093.41,10022.84
101765,2024-03-02,SUP-039,MAT-230,2024-04-02,2024-03-31,USD,12894.4,14379.37
101766,2024-07-01,SUP-032,MAT-230,2024-07-27,2024-08-03,EUR,9705.08,9799.42
101767,2024-07-29,SUP-025,MAT-224,2024-08-26,2024-09-04,EUR,17406.57,18582.17
101768,2024-03-11,SUP-030,MAT-229,2024-03-20,2024-03-21,USD,6694.14,6213.15
101769,2025-05-06,SUP-007,MAT-235,2025-06-09,2025-06-13,USD,4822.77,4544.39
101770,2025-01-20,SUP-015,MAT-211,2025-02-13,2025-02-11,EUR,3690.67,3884.9
101771,2025-03-29,SUP-003,MAT-227,2025-04-10,2025-04-12,USD,21346.72,19901.0
101772,2025-05-26,SUP-022,MAT-223,2025-06-23,2025-06-26,USD,8575.57,8300.83
101773,2024-12-11,SUP-012,MAT-217,2024-12-21,2024-12-19,USD,22658.1,23501.59
101774,2024-05-27,SUP-002,MAT-211,2024-06-26,2024-06-27,USD,9140.04,9860.22
101775,2024-04-25,SUP-021,MAT-200,2024-05-07,2024-05-11,USD,20796.14,18939.65
101776,2024-01-17,SUP-018,MAT-216,2024-02-06,2024-02-07,USD,4631.54,4495.72
101777,2024-02-25,SUP-039,MAT-239,2024-04-04,2024-04-05,USD,22993.38,24950.78
101778,2024-04-11,SUP-036,MAT-215,2024-05-08,2024-05-09,USD,22154.9,23044.52
101779,2025-04-09,SUP-037,MAT-240,2025-04-23,2025-04-27,USD,19987.07,20768.27
101780,2024-08-30,SUP-024,MAT-205,2024-10-13,2024-10-19,USD,17201.14,16462.6
101781,2024-10-01,SUP-001,MAT-226,2024-10-18,2024-10-20,EUR,5787.12,5846.53
101782,2025-04-28,SUP-010,MAT-218,2025-06-04,2025-06-08,USD,11979.79,10863.7
101783,2024-02-15,SUP-033,MAT-215,2024-03-10,2024-03-04,USD,9855.04,9789.98
